Mean Overscan Level (ADU),Detector,Amp,Run,READTIME setting,exp_id
24073.7435546875,R01_S12,C15,13040,2.232,3021111600225
25488.7281796875,R01_S12,C16,13040,2.232,3021111600225
29492.11425,R01_S12,C17,13040,2.232,3021111600225
29513.023171875,R01_S12,C07,13040,2.232,3021111600225
25583.4468046875,R01_S12,C06,13040,2.232,3021111600225
24240.907796875,R01_S12,C05,13040,2.232,3021111600225
23250.8363984375,R01_S12,C04,13040,2.232,3021111600225
22707.6371484375,R01_S12,C03,13040,2.232,3021111600225
25239.807703125,R01_S12,C02,13040,2.232,3021111600225
23980.9796640625,R01_S12,C01,13040,2.232,3021111600225
25390.3578515625,R01_S12,C00,13040,2.232,3021111600225
25056.601875,R01_S12,C10,13040,2.232,3021111600226
23729.0146640625,R01_S12,C11,13040,2.232,3021111600226
23019.32575,R01_S12,C12,13040,2.232,3021111600226
22567.4774609375,R01_S12,C13,13040,2.232,3021111600226
23014.8633203125,R01_S12,C14,13040,2.232,3021111600226
24072.9655,R01_S12,C15,13040,2.232,3021111600226
25488.686671875,R01_S12,C16,13040,2.232,3021111600226
29494.77859375,R01_S12,C17,13040,2.232,3021111600226
29514.8978359375,R01_S12,C07,13040,2.232,3021111600226
25584.252359375,R01_S12,C06,13040,2.232,3021111600226
24240.33709375,R01_S12,C05,13040,2.232,3021111600226
23249.850140625,R01_S12,C04,13040,2.232,3021111600226
22706.3110859375,R01_S12,C03,13040,2.232,3021111600226
25238.9011875,R01_S12,C02,13040,2.232,3021111600226
23980.482859375,R01_S12,C01,13040,2.232,3021111600226
25389.3045078125,R01_S12,C00,13040,2.232,3021111600226
25056.8194296875,R01_S12,C10,13040,2.232,3021111600227
23729.9404296875,R01_S12,C11,13040,2.232,3021111600227
23021.1292421875,R01_S12,C12,13040,2.232,3021111600227
22569.3497109375,R01_S12,C13,13040,2.232,3021111600227
23016.5508828125,R01_S12,C14,13040,2.232,3021111600227
24073.3746640625,R01_S12,C15,13040,2.232,3021111600227
25488.309953125,R01_S12,C16,13040,2.232,3021111600227
29490.841453125,R01_S12,C17,13040,2.232,3021111600227
29509.585609375,R01_S12,C07,13040,2.232,3021111600227
25582.9675625,R01_S12,C06,13040,2.232,3021111600227
24241.343734375,R01_S12,C05,13040,2.232,3021111600227
23251.520796875,R01_S12,C04,13040,2.232,3021111600227
22708.1741875,R01_S12,C03,13040,2.232,3021111600227
25239.355375,R01_S12,C02,13040,2.232,3021111600227
23981.597671875,R01_S12,C01,13040,2.232,3021111600227
25389.82503125,R01_S12,C00,13040,2.232,3021111600227
25055.8960546875,R01_S12,C10,13040,2.232,3021111600228
23727.8948203125,R01_S12,C11,13040,2.232,3021111600228
23018.8210078125,R01_S12,C12,13040,2.232,3021111600228
22566.6541171875,R01_S12,C13,13040,2.232,3021111600228
23014.7646796875,R01_S12,C14,13040,2.232,3021111600228
24071.6114453125,R01_S12,C15,13040,2.232,3021111600228
25487.78290625,R01_S12,C16,13040,2.232,3021111600228
29494.1631875,R01_S12,C17,13040,2.232,3021111600228
29514.6572578125,R01_S12,C07,13040,2.232,3021111600228
25583.944984375,R01_S12,C06,13040,2.232,3021111600228
24240.24346875,R01_S12,C05,13040,2.232,3021111600228
23249.607546875,R01_S12,C04,13040,2.232,3021111600228
22705.938125,R01_S12,C03,13040,2.232,3021111600228
25238.678210937498,R01_S12,C02,13040,2.232,3021111600228
23979.8952734375,R01_S12,C01,13040,2.232,3021111600228
25389.114953125,R01_S12,C00,13040,2.232,3021111600228
25056.1049375,R01_S12,C10,13040,2.232,3021111600229
23728.3911875,R01_S12,C11,13040,2.232,3021111600229
23018.873,R01_S12,C12,13040,2.232,3021111600229
22567.110296875,R01_S12,C13,13040,2.232,3021111600229
23014.546890625,R01_S12,C14,13040,2.232,3021111600229
24072.36028125,R01_S12,C15,13040,2.232,3021111600229
25487.9412890625,R01_S12,C16,13040,2.232,3021111600229
29494.261296875,R01_S12,C17,13040,2.232,3021111600229
29515.09340625,R01_S12,C07,13040,2.232,3021111600229
25583.9810390625,R01_S12,C06,13040,2.232,3021111600229
24240.732953125,R01_S12,C05,13040,2.232,3021111600229
23249.207421875,R01_S12,C04,13040,2.232,3021111600229
22705.8472109375,R01_S12,C03,13040,2.232,3021111600229
25239.2251796875,R01_S12,C02,13040,2.232,3021111600229
23979.57928125,R01_S12,C01,13040,2.232,3021111600229
25389.0758203125,R01_S12,C00,13040,2.232,3021111600229
25093.54434375,R01_S12,C10,13057,2.09,3021111800033
23927.292609375,R01_S12,C11,13057,2.09,3021111800033
23317.7732890625,R01_S12,C12,13057,2.09,3021111800033
22927.7550625,R01_S12,C13,13057,2.09,3021111800033
23303.57440625,R01_S12,C14,13057,2.09,3021111800033
24231.79296875,R01_S12,C15,13057,2.09,3021111800033
25482.382125,R01_S12,C16,13057,2.09,3021111800033
28752.236125,R01_S12,C17,13057,2.09,3021111800033
28760.8222578125,R01_S12,C07,13057,2.09,3021111800033
25543.511078125,R01_S12,C06,13057,2.09,3021111800033
24382.015671875,R01_S12,C05,13057,2.09,3021111800033
23512.3255234375,R01_S12,C04,13057,2.09,3021111800033
23022.2858515625,R01_S12,C03,13057,2.09,3021111800033
25030.8413046875,R01_S12,C02,13057,2.09,3021111800033
24141.0296015625,R01_S12,C01,13057,2.09,3021111800033
25365.48290625,R01_S12,C00,13057,2.09,3021111800033
25093.8174296875,R01_S12,C10,13057,2.09,3021111800034
23927.6808046875,R01_S12,C11,13057,2.09,3021111800034
23317.8305625,R01_S12,C12,13057,2.09,3021111800034
22928.1255625,R01_S12,C13,13057,2.09,3021111800034
23303.6370859375,R01_S12,C14,13057,2.09,3021111800034
24231.782546875,R01_S12,C15,13057,2.09,3021111800034
25482.476890625,R01_S12,C16,13057,2.09,3021111800034
28751.898046875,R01_S12,C17,13057,2.09,3021111800034
28761.1665234375,R01_S12,C07,13057,2.09,3021111800034
25543.402890625,R01_S12,C06,13057,2.09,3021111800034
24382.2256015625,R01_S12,C05,13057,2.09,3021111800034
23512.4980859375,R01_S12,C04,13057,2.09,3021111800034
23022.7344453125,R01_S12,C03,13057,2.09,3021111800034
25031.70896875,R01_S12,C02,13057,2.09,3021111800034
24141.09928125,R01_S12,C01,13057,2.09,3021111800034
25365.6588203125,R01_S12,C00,13057,2.09,3021111800034
25092.7928828125,R01_S12,C10,13057,2.09,3021111800035
23926.7490546875,R01_S12,C11,13057,2.09,3021111800035
23316.3616796875,R01_S12,C12,13057,2.09,3021111800035
22926.523,R01_S12,C13,13057,2.09,3021111800035
23302.3292109375,R01_S12,C14,13057,2.09,3021111800035
24230.10471875,R01_S12,C15,13057,2.09,3021111800035
25481.5677890625,R01_S12,C16,13057,2.09,3021111800035
28752.0765390625,R01_S12,C17,13057,2.09,3021111800035
28761.220171875,R01_S12,C07,13057,2.09,3021111800035
25543.392046875,R01_S12,C06,13057,2.09,3021111800035
24380.6011875,R01_S12,C05,13057,2.09,3021111800035
23511.542859375,R01_S12,C04,13057,2.09,3021111800035
23021.5844921875,R01_S12,C03,13057,2.09,3021111800035
25030.205578125,R01_S12,C02,13057,2.09,3021111800035
24140.5930234375,R01_S12,C01,13057,2.09,3021111800035
25365.1027734375,R01_S12,C00,13057,2.09,3021111800035
25093.3428828125,R01_S12,C10,13057,2.09,3021111800036
23926.626046875,R01_S12,C11,13057,2.09,3021111800036
23316.064875,R01_S12,C12,13057,2.09,3021111800036
22926.561296875,R01_S12,C13,13057,2.09,3021111800036
23302.127234375,R01_S12,C14,13057,2.09,3021111800036
24229.994703125,R01_S12,C15,13057,2.09,3021111800036
25481.4808203125,R01_S12,C16,13057,2.09,3021111800036
28752.0776953125,R01_S12,C17,13057,2.09,3021111800036
28761.0883203125,R01_S12,C07,13057,2.09,3021111800036
25542.90103125,R01_S12,C06,13057,2.09,3021111800036
24380.4852890625,R01_S12,C05,13057,2.09,3021111800036
23511.23965625,R01_S12,C04,13057,2.09,3021111800036
23021.063640625,R01_S12,C03,13057,2.09,3021111800036
25029.1966796875,R01_S12,C02,13057,2.09,3021111800036
24140.3671484375,R01_S12,C01,13057,2.09,3021111800036
25365.1356796875,R01_S12,C00,13057,2.09,3021111800036
25093.571984375,R01_S12,C10,13057,2.09,3021111800037
23926.459109375,R01_S12,C11,13057,2.09,3021111800037
23316.1019765625,R01_S12,C12,13057,2.09,3021111800037
22926.306703125,R01_S12,C13,13057,2.09,3021111800037
23301.904953125,R01_S12,C14,13057,2.09,3021111800037
24229.8743046875,R01_S12,C15,13057,2.09,3021111800037
25481.796875,R01_S12,C16,13057,2.09,3021111800037
28751.9749453125,R01_S12,C17,13057,2.09,3021111800037
28761.229625,R01_S12,C07,13057,2.09,3021111800037
25543.0385625,R01_S12,C06,13057,2.09,3021111800037
24380.4066484375,R01_S12,C05,13057,2.09,3021111800037
23511.5882265625,R01_S12,C04,13057,2.09,3021111800037
23021.4636953125,R01_S12,C03,13057,2.09,3021111800037
25028.9418359375,R01_S12,C02,13057,2.09,3021111800037
24140.376984375,R01_S12,C01,13057,2.09,3021111800037
25365.1521640625,R01_S12,C00,13057,2.09,3021111800037
25093.245984375,R01_S12,C10,13057,2.09,3021111800038
23926.388140625,R01_S12,C11,13057,2.09,3021111800038
23316.001546875,R01_S12,C12,13057,2.09,3021111800038
22925.875328125,R01_S12,C13,13057,2.09,3021111800038
23301.982203125,R01_S12,C14,13057,2.09,3021111800038
24230.0365703125,R01_S12,C15,13057,2.09,3021111800038
25481.778140625,R01_S12,C16,13057,2.09,3021111800038
28752.0225859375,R01_S12,C17,13057,2.09,3021111800038
28761.3496875,R01_S12,C07,13057,2.09,3021111800038
25543.2051484375,R01_S12,C06,13057,2.09,3021111800038
24380.756765625,R01_S12,C05,13057,2.09,3021111800038
23511.2724140625,R01_S12,C04,13057,2.09,3021111800038
23021.428328125,R01_S12,C03,13057,2.09,3021111800038
25028.789171875,R01_S12,C02,13057,2.09,3021111800038
24140.2699609375,R01_S12,C01,13057,2.09,3021111800038
25365.064578125,R01_S12,C00,13057,2.09,3021111800038
25093.786875,R01_S12,C10,13057,2.09,3021111800039
23926.9591328125,R01_S12,C11,13057,2.09,3021111800039
23317.2536875,R01_S12,C12,13057,2.09,3021111800039
22927.441296875,R01_S12,C13,13057,2.09,3021111800039
23302.697765625,R01_S12,C14,13057,2.09,3021111800039
24230.8254296875,R01_S12,C15,13057,2.09,3021111800039
25482.3745625,R01_S12,C16,13057,2.09,3021111800039
28751.663828125,R01_S12,C17,13057,2.09,3021111800039
28761.2728203125,R01_S12,C07,13057,2.09,3021111800039
25543.5566484375,R01_S12,C06,13057,2.09,3021111800039
24381.114921875,R01_S12,C05,13057,2.09,3021111800039
23512.114125,R01_S12,C04,13057,2.09,3021111800039
23022.3715234375,R01_S12,C03,13057,2.09,3021111800039
25028.9853671875,R01_S12,C02,13057,2.09,3021111800039
24140.651265625,R01_S12,C01,13057,2.09,3021111800039
25365.9509296875,R01_S12,C00,13057,2.09,3021111800039
25093.4657890625,R01_S12,C10,13057,2.09,3021111800040
23926.7047109375,R01_S12,C11,13057,2.09,3021111800040
23316.7991171875,R01_S12,C12,13057,2.09,3021111800040
22926.8674375,R01_S12,C13,13057,2.09,3021111800040
23302.23371875,R01_S12,C14,13057,2.09,3021111800040
24229.9852734375,R01_S12,C15,13057,2.09,3021111800040
25481.96425,R01_S12,C16,13057,2.09,3021111800040
28752.0442265625,R01_S12,C17,13057,2.09,3021111800040
28761.537859375,R01_S12,C07,13057,2.09,3021111800040
25543.1962890625,R01_S12,C06,13057,2.09,3021111800040
24380.67590625,R01_S12,C05,13057,2.09,3021111800040
23511.625,R01_S12,C04,13057,2.09,3021111800040
23021.7940546875,R01_S12,C03,13057,2.09,3021111800040
25029.5754609375,R01_S12,C02,13057,2.09,3021111800040
24140.525875,R01_S12,C01,13057,2.09,3021111800040
25365.263296875,R01_S12,C00,13057,2.09,3021111800040
25093.4159140625,R01_S12,C10,13057,2.09,3021111800041
23927.06940625,R01_S12,C11,13057,2.09,3021111800041
23317.0290625,R01_S12,C12,13057,2.09,3021111800041
22927.060921875,R01_S12,C13,13057,2.09,3021111800041
23302.42971875,R01_S12,C14,13057,2.09,3021111800041
24230.37225,R01_S12,C15,13057,2.09,3021111800041
25481.7935859375,R01_S12,C16,13057,2.09,3021111800041
28751.6669375,R01_S12,C17,13057,2.09,3021111800041
28761.1821328125,R01_S12,C07,13057,2.09,3021111800041
25543.269171875,R01_S12,C06,13057,2.09,3021111800041
24380.6556640625,R01_S12,C05,13057,2.09,3021111800041
23511.8997734375,R01_S12,C04,13057,2.09,3021111800041
23022.338140625,R01_S12,C03,13057,2.09,3021111800041
25030.543125,R01_S12,C02,13057,2.09,3021111800041
24140.8905859375,R01_S12,C01,13057,2.09,3021111800041
25365.2633671875,R01_S12,C00,13057,2.09,3021111800041
25093.8415078125,R01_S12,C10,13057,2.09,3021111800042
23928.1791640625,R01_S12,C11,13057,2.09,3021111800042
23318.69134375,R01_S12,C12,13057,2.09,3021111800042
22928.641703125,R01_S12,C13,13057,2.09,3021111800042
23304.0570234375,R01_S12,C14,13057,2.09,3021111800042
24231.915609375,R01_S12,C15,13057,2.09,3021111800042
25482.3626953125,R01_S12,C16,13057,2.09,3021111800042
28750.4263125,R01_S12,C17,13057,2.09,3021111800042
28759.6718515625,R01_S12,C07,13057,2.09,3021111800042
25542.7704296875,R01_S12,C06,13057,2.09,3021111800042
24382.2580625,R01_S12,C05,13057,2.09,3021111800042
23513.0317109375,R01_S12,C04,13057,2.09,3021111800042
23023.3988359375,R01_S12,C03,13057,2.09,3021111800042
25029.8965,R01_S12,C02,13057,2.09,3021111800042
24141.8324609375,R01_S12,C01,13057,2.09,3021111800042
25366.083125,R01_S12,C00,13057,2.09,3021111800042
25093.7381875,R01_S12,C10,13057,2.09,3021111800043
23927.0645078125,R01_S12,C11,13057,2.09,3021111800043
23317.7000859375,R01_S12,C12,13057,2.09,3021111800043
22927.138578125,R01_S12,C13,13057,2.09,3021111800043
23303.133625,R01_S12,C14,13057,2.09,3021111800043
24230.7655234375,R01_S12,C15,13057,2.09,3021111800043
25482.2404609375,R01_S12,C16,13057,2.09,3021111800043
28751.6159296875,R01_S12,C17,13057,2.09,3021111800043
28761.067296875,R01_S12,C07,13057,2.09,3021111800043
25543.165359375,R01_S12,C06,13057,2.09,3021111800043
24380.9888046875,R01_S12,C05,13057,2.09,3021111800043
23512.231421875,R01_S12,C04,13057,2.09,3021111800043
23022.382546875,R01_S12,C03,13057,2.09,3021111800043
25029.3011796875,R01_S12,C02,13057,2.09,3021111800043
24141.1831953125,R01_S12,C01,13057,2.09,3021111800043
25365.5850703125,R01_S12,C00,13057,2.09,3021111800043
25092.97446875,R01_S12,C10,13057,2.09,3021111800044
23925.6712734375,R01_S12,C11,13057,2.09,3021111800044
23316.237203125,R01_S12,C12,13057,2.09,3021111800044
22926.1985078125,R01_S12,C13,13057,2.09,3021111800044
23301.7907421875,R01_S12,C14,13057,2.09,3021111800044
24229.707421875,R01_S12,C15,13057,2.09,3021111800044
25481.503203125,R01_S12,C16,13057,2.09,3021111800044
28750.9512421875,R01_S12,C17,13057,2.09,3021111800044
28760.9778359375,R01_S12,C07,13057,2.09,3021111800044
25542.8848203125,R01_S12,C06,13057,2.09,3021111800044
24380.9461484375,R01_S12,C05,13057,2.09,3021111800044
23511.496828125,R01_S12,C04,13057,2.09,3021111800044
23021.62796875,R01_S12,C03,13057,2.09,3021111800044
25028.7998515625,R01_S12,C02,13057,2.09,3021111800044
24139.9207421875,R01_S12,C01,13057,2.09,3021111800044
25364.80390625,R01_S12,C00,13057,2.09,3021111800044
25093.6760234375,R01_S12,C10,13057,2.09,3021111800045
23927.6838671875,R01_S12,C11,13057,2.09,3021111800045
23318.6841640625,R01_S12,C12,13057,2.09,3021111800045
22928.5435625,R01_S12,C13,13057,2.09,3021111800045
23304.3606484375,R01_S12,C14,13057,2.09,3021111800045
24231.77225,R01_S12,C15,13057,2.09,3021111800045
25482.3248203125,R01_S12,C16,13057,2.09,3021111800045
28749.103828125,R01_S12,C17,13057,2.09,3021111800045
28759.0460078125,R01_S12,C07,13057,2.09,3021111800045
25542.894875,R01_S12,C06,13057,2.09,3021111800045
24382.03175,R01_S12,C05,13057,2.09,3021111800045
23513.3426171875,R01_S12,C04,13057,2.09,3021111800045
23023.2288359375,R01_S12,C03,13057,2.09,3021111800045
25031.050359375,R01_S12,C02,13057,2.09,3021111800045
24141.099515625,R01_S12,C01,13057,2.09,3021111800045
25366.08809375,R01_S12,C00,13057,2.09,3021111800045
25093.84959375,R01_S12,C10,13057,2.09,3021111800046
23928.4134609375,R01_S12,C11,13057,2.09,3021111800046
23319.410765625,R01_S12,C12,13057,2.09,3021111800046
22929.2573359375,R01_S12,C13,13057,2.09,3021111800046
23304.79128125,R01_S12,C14,13057,2.09,3021111800046
24231.9243671875,R01_S12,C15,13057,2.09,3021111800046
25482.1185859375,R01_S12,C16,13057,2.09,3021111800046
28747.732921875,R01_S12,C17,13057,2.09,3021111800046
28756.451421875,R01_S12,C07,13057,2.09,3021111800046
25542.171875,R01_S12,C06,13057,2.09,3021111800046
24382.189,R01_S12,C05,13057,2.09,3021111800046
23513.959796875,R01_S12,C04,13057,2.09,3021111800046
23024.1485703125,R01_S12,C03,13057,2.09,3021111800046
25030.9004453125,R01_S12,C02,13057,2.09,3021111800046
24142.16584375,R01_S12,C01,13057,2.09,3021111800046
25365.9543828125,R01_S12,C00,13057,2.09,3021111800046
25092.7879140625,R01_S12,C10,13057,2.09,3021111800047
23926.8195625,R01_S12,C11,13057,2.09,3021111800047
23316.6825390625,R01_S12,C12,13057,2.09,3021111800047
22926.629796875,R01_S12,C13,13057,2.09,3021111800047
23302.2920859375,R01_S12,C14,13057,2.09,3021111800047
24229.523234375,R01_S12,C15,13057,2.09,3021111800047
25481.9749296875,R01_S12,C16,13057,2.09,3021111800047
28750.9585078125,R01_S12,C17,13057,2.09,3021111800047
28761.340796875,R01_S12,C07,13057,2.09,3021111800047
25542.8438515625,R01_S12,C06,13057,2.09,3021111800047
24380.4210703125,R01_S12,C05,13057,2.09,3021111800047
23511.4759453125,R01_S12,C04,13057,2.09,3021111800047
23021.7268359375,R01_S12,C03,13057,2.09,3021111800047
25029.243875,R01_S12,C02,13057,2.09,3021111800047
24140.11809375,R01_S12,C01,13057,2.09,3021111800047
25365.0984375,R01_S12,C00,13057,2.09,3021111800047
25093.7707578125,R01_S12,C10,13057,2.09,3021111800048
23928.828203125,R01_S12,C11,13057,2.09,3021111800048
23319.9612578125,R01_S12,C12,13057,2.09,3021111800048
22929.1832109375,R01_S12,C13,13057,2.09,3021111800048
23305.06209375,R01_S12,C14,13057,2.09,3021111800048
24231.49040625,R01_S12,C15,13057,2.09,3021111800048
25482.29875,R01_S12,C16,13057,2.09,3021111800048
28748.126015625,R01_S12,C17,13057,2.09,3021111800048
28756.6171796875,R01_S12,C07,13057,2.09,3021111800048
25542.2891640625,R01_S12,C06,13057,2.09,3021111800048
24382.1802734375,R01_S12,C05,13057,2.09,3021111800048
23513.512453125,R01_S12,C04,13057,2.09,3021111800048
23024.6185546875,R01_S12,C03,13057,2.09,3021111800048
25030.47928125,R01_S12,C02,13057,2.09,3021111800048
24141.7748359375,R01_S12,C01,13057,2.09,3021111800048
25365.79846875,R01_S12,C00,13057,2.09,3021111800048
25092.836765625,R01_S12,C10,13057,2.09,3021111800049
23926.7993359375,R01_S12,C11,13057,2.09,3021111800049
23316.8130859375,R01_S12,C12,13057,2.09,3021111800049
22926.4556484375,R01_S12,C13,13057,2.09,3021111800049
23302.13165625,R01_S12,C14,13057,2.09,3021111800049
24229.3266796875,R01_S12,C15,13057,2.09,3021111800049
25481.6936875,R01_S12,C16,13057,2.09,3021111800049
28751.0088125,R01_S12,C17,13057,2.09,3021111800049
28761.23859375,R01_S12,C07,13057,2.09,3021111800049
25542.7846875,R01_S12,C06,13057,2.09,3021111800049
24380.7376171875,R01_S12,C05,13057,2.09,3021111800049
23511.2529921875,R01_S12,C04,13057,2.09,3021111800049
23021.4961328125,R01_S12,C03,13057,2.09,3021111800049
25028.300484375,R01_S12,C02,13057,2.09,3021111800049
24139.8057265625,R01_S12,C01,13057,2.09,3021111800049
25364.8500390625,R01_S12,C00,13057,2.09,3021111800049
25093.24453125,R01_S12,C10,13057,2.09,3021111800050
23927.4968046875,R01_S12,C11,13057,2.09,3021111800050
